credit_score,annual_income,loan_amount,loan_term_months,num_credit_lines,debt_to_income,employment_years,missed_payments,has_mortgage,education_level,loan_purpose,num_dependents,approved
710,104523.0,40828,24,9,0.179,9.0,9,1,master,vacation,3,1
351,124955.0,3936,24,16,0.32,14.0,6,0,bachelor,medical,0,0
327,108137.0,12864,24,11,0.278,20.0,5,0,master,business,2,0
316,149308.0,26115,24,14,0.589,27.0,0,1,master,car,3,0
650,45312.0,10307,36,8,0.57,9.0,9,0,high_school,vacation,1,0
727,128687.0,7709,12,13,0.266,20.0,4,1,master,medical,1,1
528,124602.0,30854,24,10,0.487,7.0,3,1,high_school,vacation,1,1
509,51640.0,42843,48,12,0.4,9.0,6,1,master,medical,4,0
730,115171.0,21707,24,3,0.184,20.0,1,1,bachelor,home_improvement,3,1
593,77293.0,40384,12,2,0.562,16.0,0,0,bachelor,car,1,0
403,129124.0,36187,12,11,0.193,4.0,6,1,high_school,home_improvement,0,1
503,100802.0,2399,60,18,0.529,12.0,7,1,bachelor,business,3,0
352,107024.0,43536,60,4,0.401,20.0,4,1,phd,business,4,0
674,126411.0,25188,24,8,0.392,20.0,7,1,phd,business,3,1
353,57262.0,15245,24,11,0.511,27.0,3,1,phd,business,4,0
575,131214.0,46746,60,15,0.322,18.0,7,1,bachelor,vacation,4,1
634,121435.0,24371,24,2,0.519,11.0,2,1,master,car,2,1
330,101314.0,48204,48,19,0.353,11.0,6,1,bachelor,car,2,0
434,101287.0,33286,36,15,0.592,24.0,5,1,phd,business,0,0
357,134318.0,22693,60,13,0.413,20.0,0,0,phd,medical,1,1
404,,35303,60,2,,27.0,4,0,master,home_improvement,3,1
565,139958.0,22137,12,3,0.47,1.0,3,0,bachelor,business,1,1
821,32528.0,42049,24,14,0.33,20.0,5,0,phd,medical,3,1
795,15068.0,16365,60,13,0.493,8.0,8,1,phd,car,0,0
552,84253.0,14450,60,16,0.508,29.0,3,1,bachelor,home_improvement,0,1
594,95754.0,5190,48,12,0.389,23.0,1,1,bachelor,car,3,1
457,105938.0,43861,24,1,0.53,21.0,7,1,high_school,car,4,0
848,57129.0,44639,36,6,0.272,24.0,0,1,bachelor,vacation,2,1
366,128996.0,24937,48,13,0.082,22.0,5,1,high_school,home_improvement,3,0
598,76321.0,8452,36,2,0.414,1.0,3,1,master,vacation,4,1
762,26526.0,4960,12,18,0.47,29.0,5,0,high_school,business,3,1
400,122535.0,40602,60,17,0.09,0.0,2,1,high_school,home_improvement,3,0
355,30063.0,31185,48,19,0.474,13.0,8,1,bachelor,medical,3,0
631,19213.0,11564,36,15,0.402,12.0,2,1,high_school,car,3,0
692,37797.0,48510,24,8,0.114,2.0,2,1,high_school,car,3,1
680,99946.0,6091,12,9,0.347,26.0,4,0,bachelor,vacation,4,1
391,103918.0,31519,12,8,0.11,,6,0,master,vacation,0,1
746,38655.0,4710,60,8,0.227,24.0,5,0,bachelor,vacation,2,1
408,37555.0,40395,60,11,0.492,4.0,6,1,high_school,home_improvement,2,0
616,43071.0,8988,36,18,0.105,1.0,8,1,bachelor,car,4,0
467,35239.0,36754,36,17,0.303,25.0,2,0,master,medical,4,0
734,138441.0,29114,12,6,0.383,20.0,4,0,high_school,home_improvement,3,1
741,112138.0,24074,36,2,0.567,28.0,4,1,high_school,car,0,1
517,64151.0,22198,60,1,0.455,17.0,2,1,bachelor,business,0,1
521,,11509,12,10,0.127,8.0,9,0,bachelor,business,1,0
827,147216.0,26180,12,8,0.583,,8,1,bachelor,vacation,0,1
577,106663.0,49068,24,16,0.313,27.0,8,1,bachelor,vacation,3,1
765,144844.0,46433,24,14,0.253,27.0,5,1,high_school,vacation,1,1
329,27213.0,17560,36,16,0.121,11.0,4,0,bachelor,car,4,0
658,31944.0,44281,36,14,0.563,4.0,3,1,bachelor,vacation,3,0
587,81723.0,43674,60,7,0.372,17.0,3,1,high_school,medical,1,0
385,83947.0,39938,60,18,0.593,22.0,4,1,high_school,medical,3,0
533,50191.0,36391,24,9,0.146,22.0,1,1,bachelor,business,4,1
612,87264.0,29731,12,4,0.35,1.0,7,0,phd,home_improvement,1,1
664,114846.0,20162,48,16,0.11,9.0,6,0,high_school,car,3,1
568,134550.0,49344,48,11,0.338,21.0,6,1,bachelor,home_improvement,2,1
430,99963.0,26236,36,9,0.539,9.0,0,1,high_school,vacation,4,1
650,15972.0,38133,48,17,0.11,25.0,7,1,high_school,car,1,0
479,114219.0,12379,48,11,0.198,2.0,0,1,high_school,vacation,2,1
779,64738.0,5340,24,3,0.425,23.0,8,1,bachelor,home_improvement,2,1
462,69777.0,5755,12,11,0.092,13.0,5,1,high_school,business,1,1
395,29530.0,49731,60,8,0.3,4.0,7,0,master,medical,0,0
809,61529.0,42866,24,10,0.233,,0,1,bachelor,medical,0,1
664,117895.0,49759,60,6,0.511,22.0,5,1,bachelor,medical,3,1
652,66714.0,20905,24,17,0.077,29.0,0,1,high_school,car,1,1
735,139750.0,19259,24,6,0.525,12.0,2,0,bachelor,vacation,1,1
382,135883.0,32255,48,7,0.437,26.0,1,0,phd,medical,2,1
524,103196.0,37726,60,13,0.213,23.0,1,0,master,vacation,2,1
711,75385.0,35904,24,6,,27.0,3,0,high_school,medical,2,1
417,79736.0,44556,48,3,0.573,16.0,6,1,master,home_improvement,4,0
781,45268.0,42813,36,13,0.355,5.0,2,0,bachelor,business,0,1
491,45138.0,32614,60,10,0.24,28.0,6,0,high_school,vacation,3,0
406,139650.0,1506,24,4,0.074,28.0,8,0,bachelor,car,3,1
681,28432.0,9599,36,5,0.141,26.0,3,1,high_school,medical,1,1
689,82058.0,22774,48,19,0.379,12.0,6,1,bachelor,home_improvement,2,1
543,73175.0,9715,24,18,0.332,28.0,0,1,bachelor,medical,1,1
767,48329.0,22997,48,7,0.467,11.0,1,0,master,business,0,1
837,21677.0,36818,48,1,0.509,2.0,7,1,bachelor,medical,4,1
509,65357.0,15783,48,17,0.268,29.0,2,0,bachelor,business,0,0
372,70812.0,32262,60,18,0.106,15.0,4,1,bachelor,vacation,1,0
608,56616.0,24476,36,5,0.485,4.0,7,0,high_school,business,2,0
485,60534.0,3397,36,6,0.355,1.0,4,0,master,home_improvement,1,0
552,79162.0,41680,12,10,0.589,10.0,0,0,high_school,home_improvement,2,1
312,59711.0,28475,24,19,0.488,3.0,1,1,bachelor,vacation,2,0
598,110980.0,35077,48,10,0.231,21.0,9,0,high_school,car,1,1
375,35143.0,40970,24,6,0.286,0.0,2,0,bachelor,home_improvement,4,0
350,123380.0,8700,36,10,0.18,12.0,9,0,bachelor,vacation,1,0
448,56423.0,5718,36,10,0.332,17.0,1,1,bachelor,vacation,0,1
421,56713.0,28111,48,12,0.441,15.0,8,0,phd,home_improvement,0,0
510,89310.0,39718,60,4,0.387,1.0,4,0,high_school,vacation,3,0
579,17205.0,11233,48,13,0.238,8.0,0,0,high_school,vacation,0,1
837,68266.0,15171,48,10,0.503,26.0,7,1,bachelor,medical,0,1
455,96863.0,11726,12,16,0.108,11.0,2,1,phd,vacation,1,1
537,141233.0,27768,60,19,0.128,4.0,8,1,bachelor,home_improvement,1,1
675,17808.0,18139,24,6,0.272,4.0,8,0,phd,home_improvement,4,0
381,28851.0,1145,60,9,0.436,21.0,5,1,high_school,home_improvement,0,0
791,145982.0,45782,48,14,0.432,12.0,3,0,high_school,medical,4,1
655,29620.0,20958,48,10,0.252,15.0,8,1,bachelor,home_improvement,4,1
572,77995.0,27203,48,8,0.433,25.0,8,1,bachelor,vacation,0,0
343,51681.0,22307,48,3,0.083,18.0,1,0,bachelor,business,1,0
422,,35626,48,17,0.21,8.0,9,1,high_school,medical,2,0
648,82703.0,38490,60,19,0.432,15.0,5,1,bachelor,business,2,1
629,57136.0,4598,48,3,0.151,18.0,3,0,master,car,2,1
708,108699.0,14583,36,14,0.167,3.0,2,0,bachelor,business,4,1
622,103456.0,48637,36,6,0.098,27.0,9,0,master,vacation,2,1
410,98086.0,18013,12,19,0.25,14.0,5,0,bachelor,medical,3,0
388,132529.0,48984,24,18,0.504,8.0,7,1,bachelor,home_improvement,3,1
732,33254.0,45126,36,12,0.51,15.0,8,1,high_school,home_improvement,4,1
398,76273.0,37286,12,15,0.524,25.0,8,1,bachelor,business,1,0
838,132574.0,38120,60,6,0.07,23.0,1,1,master,business,0,1
445,129847.0,45874,24,12,0.596,5.0,7,1,master,business,4,0
556,120547.0,41197,48,19,0.326,7.0,7,1,phd,vacation,2,1
488,27926.0,10096,48,7,0.53,0.0,4,0,phd,home_improvement,0,0
539,104527.0,6555,60,10,0.548,13.0,3,1,phd,car,1,1
802,122387.0,33719,24,18,0.333,3.0,8,1,high_school,vacation,2,1
570,42563.0,8997,36,2,0.078,9.0,3,0,high_school,home_improvement,3,1
819,15925.0,11809,24,13,0.379,26.0,9,1,master,home_improvement,3,1
849,66595.0,28365,12,15,0.234,15.0,3,1,bachelor,home_improvement,4,1
413,145249.0,26618,60,4,0.164,3.0,2,1,bachelor,home_improvement,1,1
638,31321.0,26964,36,7,0.15,1.0,9,0,bachelor,medical,4,0
658,31151.0,10868,24,3,0.358,1.0,2,0,bachelor,home_improvement,1,1
633,91133.0,22882,24,16,0.107,12.0,2,0,high_school,business,4,1
468,49187.0,21639,36,9,0.502,10.0,6,1,master,home_improvement,0,0
638,,37963,12,17,0.175,9.0,4,1,phd,car,4,1
560,15059.0,42224,12,8,0.352,24.0,8,0,master,medical,0,0
498,42235.0,37589,24,18,0.119,5.0,1,1,high_school,car,1,0
510,109208.0,30470,48,13,0.523,6.0,3,1,high_school,car,0,0
586,82114.0,45446,36,2,0.431,26.0,1,0,bachelor,car,0,1
771,144191.0,6178,12,1,0.164,26.0,7,1,bachelor,vacation,4,1
781,127831.0,11898,12,16,0.444,14.0,3,1,bachelor,home_improvement,0,1
322,136889.0,6566,12,16,0.096,19.0,0,0,high_school,home_improvement,2,1
408,96583.0,21353,60,11,0.475,18.0,9,1,phd,car,2,0
595,47160.0,39188,48,4,0.32,2.0,2,1,bachelor,home_improvement,1,1
305,114011.0,34375,12,11,0.116,20.0,6,0,bachelor,vacation,2,0
849,20277.0,6674,48,6,0.353,26.0,2,1,high_school,home_improvement,4,1
502,147852.0,23272,24,11,,13.0,4,0,phd,home_improvement,0,1
624,132101.0,22716,24,1,0.42,21.0,1,1,bachelor,car,0,1
543,75750.0,24740,60,9,0.44,29.0,7,0,high_school,medical,1,0
626,71902.0,24170,48,7,0.468,1.0,3,1,bachelor,medical,0,1
346,131849.0,36162,36,3,0.542,22.0,0,1,bachelor,home_improvement,0,1
312,112052.0,12051,60,9,0.41,15.0,3,0,master,car,0,0
679,142894.0,9070,12,2,0.32,22.0,7,0,bachelor,medical,1,1
664,64460.0,30472,24,10,0.52,16.0,8,0,high_school,medical,2,0
641,144424.0,43807,24,17,0.545,14.0,0,0,master,business,2,1
520,85975.0,35789,36,1,0.48,29.0,5,1,bachelor,medical,3,1
372,148436.0,21982,60,18,0.568,28.0,3,1,bachelor,vacation,4,0
345,31568.0,32518,48,6,0.589,12.0,7,1,master,business,3,0
803,77679.0,20399,24,6,0.188,28.0,0,1,high_school,car,1,1
573,80781.0,28313,12,9,0.151,28.0,4,1,phd,business,1,1
507,23430.0,17110,36,10,0.297,11.0,0,0,master,medical,2,0
423,53692.0,35816,36,15,0.598,6.0,3,1,high_school,business,0,0
309,45086.0,23353,36,4,0.099,28.0,1,1,high_school,car,3,0
628,64671.0,29530,12,8,0.442,19.0,9,0,bachelor,home_improvement,1,1
486,18907.0,1893,36,4,0.518,,8,0,bachelor,vacation,4,0
842,43604.0,46811,48,3,0.598,2.0,1,1,high_school,home_improvement,3,1
359,52869.0,29724,48,4,0.391,8.0,3,0,bachelor,car,4,0
741,,27885,60,1,0.259,2.0,2,1,bachelor,home_improvement,4,1
516,129639.0,45560,60,9,0.142,15.0,0,0,bachelor,vacation,2,1
301,126690.0,14613,48,11,0.59,19.0,0,0,high_school,car,2,0
835,140592.0,15316,12,19,0.558,2.0,1,0,high_school,home_improvement,4,1
655,21073.0,7087,60,7,0.492,7.0,7,1,high_school,vacation,3,0
464,33101.0,36701,36,5,0.569,7.0,1,0,master,business,2,0
390,109877.0,19665,48,2,0.083,,0,1,bachelor,home_improvement,3,1
466,22313.0,42032,24,19,0.397,23.0,5,0,bachelor,business,2,0
506,74668.0,35148,12,3,0.201,14.0,0,1,master,medical,0,1
581,106956.0,30622,12,15,0.471,4.0,9,0,bachelor,business,1,1
364,130087.0,31298,48,7,0.103,12.0,8,0,master,business,0,0
815,134451.0,17867,24,5,0.192,14.0,5,0,high_school,medical,0,1
456,107675.0,42989,12,10,0.518,6.0,9,0,master,car,1,0
605,106634.0,45741,60,9,0.462,11.0,5,1,high_school,medical,2,1
694,124119.0,14164,24,14,0.596,2.0,0,0,high_school,business,2,1
373,86791.0,21163,36,13,0.404,7.0,6,1,master,car,0,0
486,97158.0,7101,60,1,0.217,9.0,2,1,high_school,home_improvement,2,1
636,44715.0,38722,24,16,0.351,1.0,0,0,high_school,vacation,4,1
539,103260.0,39721,48,8,0.569,7.0,8,0,high_school,car,4,0
832,149724.0,40048,12,17,0.408,21.0,7,0,bachelor,business,2,1
440,41297.0,34546,60,6,0.535,17.0,3,0,bachelor,home_improvement,4,0
564,21307.0,4475,48,2,0.063,11.0,2,0,bachelor,car,1,1
438,73616.0,5723,24,13,0.253,21.0,1,1,high_school,vacation,0,0
758,134828.0,15890,36,8,0.564,26.0,1,1,bachelor,business,2,1
369,23727.0,24270,12,9,0.072,25.0,2,1,bachelor,medical,0,0
684,32332.0,7713,12,13,0.336,17.0,0,0,bachelor,vacation,1,1
497,128741.0,28853,60,18,0.241,18.0,9,1,high_school,vacation,0,1
504,147475.0,9601,48,18,0.405,26.0,6,1,phd,vacation,2,1
730,71971.0,18443,24,9,0.139,4.0,1,1,bachelor,vacation,1,1
624,88042.0,18984,24,2,0.409,15.0,5,1,bachelor,home_improvement,1,1
741,110195.0,13735,48,4,0.596,16.0,5,1,bachelor,car,4,1
587,142144.0,19617,12,18,0.199,8.0,3,0,bachelor,vacation,2,1
525,27996.0,27228,48,17,0.304,9.0,3,1,high_school,vacation,1,0
363,67485.0,43257,24,12,0.066,18.0,0,1,high_school,business,1,0
797,62830.0,14974,48,16,0.289,28.0,5,0,phd,medical,0,1
359,49370.0,47492,12,13,0.273,11.0,7,0,bachelor,business,4,0
696,72572.0,45182,60,11,0.361,0.0,9,0,bachelor,car,0,1
556,44098.0,11623,12,14,0.191,,3,1,bachelor,home_improvement,1,0
538,17196.0,16395,36,10,0.231,16.0,0,0,high_school,medical,1,0
337,64262.0,7469,36,19,0.385,2.0,3,1,master,business,0,0
324,35543.0,26040,48,17,0.55,6.0,1,0,high_school,business,0,0
709,117171.0,44473,12,9,0.179,,3,1,bachelor,home_improvement,1,1
760,85540.0,4166,12,14,0.423,8.0,7,1,high_school,home_improvement,1,1
716,55972.0,22637,24,5,0.338,22.0,2,1,bachelor,medical,4,1
656,87613.0,3209,60,3,0.108,4.0,4,1,bachelor,vacation,1,1
682,110384.0,9747,12,8,0.361,8.0,9,0,high_school,home_improvement,1,1
457,93062.0,34067,48,18,0.44,18.0,1,1,bachelor,business,2,1
732,18261.0,21250,24,3,0.379,10.0,8,0,high_school,business,3,1
347,32046.0,25931,24,2,0.107,13.0,2,0,high_school,vacation,3,0
627,28397.0,47319,48,11,0.52,13.0,0,0,bachelor,vacation,1,0
732,105805.0,34331,48,5,0.073,7.0,6,1,master,home_improvement,4,1
730,40757.0,13201,12,7,0.18,23.0,4,1,bachelor,vacation,2,1
355,147974.0,42982,12,14,0.389,19.0,8,0,high_school,business,1,0
567,133859.0,32305,24,19,0.17,0.0,2,0,phd,home_improvement,2,1
368,57399.0,18574,24,2,0.106,3.0,0,1,master,medical,0,0
748,63330.0,31859,60,9,0.332,15.0,6,1,high_school,car,4,1
556,149918.0,11096,24,10,0.447,24.0,7,1,bachelor,home_improvement,3,1
789,83056.0,11228,48,19,0.276,25.0,1,0,high_school,medical,2,1
348,55832.0,10218,48,17,0.434,0.0,1,0,master,business,1,0
615,132095.0,25831,60,7,0.523,18.0,8,1,bachelor,home_improvement,0,1
712,119987.0,19802,36,18,0.577,23.0,3,1,bachelor,home_improvement,4,1
733,103672.0,48381,36,6,0.178,2.0,0,1,high_school,home_improvement,2,1
301,50885.0,19947,48,9,0.383,1.0,8,0,bachelor,vacation,0,0
444,36157.0,20335,36,8,0.197,16.0,8,1,master,vacation,2,0
665,34674.0,47861,36,9,0.529,24.0,5,1,high_school,business,2,1
719,47357.0,30907,60,1,0.54,10.0,5,0,high_school,medical,2,1
743,27578.0,17653,24,2,0.227,25.0,8,0,master,home_improvement,4,1
733,143457.0,40387,24,4,,2.0,1,1,bachelor,car,4,1
356,148323.0,23031,36,18,0.538,6.0,8,0,master,car,3,0
477,118229.0,10119,12,10,0.33,9.0,3,0,bachelor,car,2,1
592,138981.0,5555,60,1,0.446,2.0,3,1,bachelor,vacation,0,1
345,52077.0,47095,36,10,0.49,28.0,8,0,high_school,business,1,0
469,130136.0,2042,12,9,0.53,7.0,6,1,high_school,home_improvement,2,0
570,75530.0,39212,12,13,0.333,24.0,9,0,bachelor,business,3,1
716,133179.0,5188,60,15,0.568,27.0,4,1,master,vacation,4,1
438,42122.0,14060,24,18,0.396,23.0,7,0,high_school,home_improvement,3,0
546,44381.0,11233,48,13,0.133,4.0,0,1,phd,home_improvement,3,1
447,120614.0,4088,12,5,0.387,26.0,6,1,phd,business,2,1
529,128271.0,2646,48,2,0.214,9.0,3,1,bachelor,car,2,1
673,112354.0,14127,48,7,0.255,11.0,1,1,phd,car,0,1
379,142728.0,33615,60,9,0.495,17.0,1,0,bachelor,medical,0,1
364,27822.0,1487,24,19,0.585,5.0,8,1,bachelor,medical,3,0
387,147508.0,16453,60,14,0.528,7.0,5,1,bachelor,business,0,0
387,126201.0,35515,12,17,0.229,17.0,3,0,master,home_improvement,0,1
503,42281.0,17911,24,11,0.3,5.0,1,0,phd,vacation,1,0
681,103017.0,18551,36,5,0.591,22.0,6,0,master,vacation,0,1
775,111005.0,17278,24,12,0.558,29.0,8,0,high_school,medical,3,1
838,99403.0,21856,60,9,0.587,8.0,1,0,bachelor,medical,2,1
513,121023.0,12931,60,17,0.288,15.0,3,0,bachelor,vacation,4,1
373,37766.0,23188,48,8,0.49,10.0,0,0,bachelor,car,2,0
360,108891.0,1483,36,8,0.529,24.0,0,1,bachelor,business,3,0
842,77239.0,1451,24,12,0.074,29.0,2,0,high_school,medical,4,1
518,148866.0,5069,36,19,0.196,1.0,0,1,master,medical,1,1
311,71764.0,14386,48,10,0.536,16.0,3,0,phd,vacation,3,0
714,45858.0,8207,36,2,0.264,12.0,5,1,high_school,car,3,1
331,57850.0,38165,36,8,0.203,6.0,4,0,bachelor,vacation,3,0
459,142171.0,39439,24,14,0.2,21.0,8,1,bachelor,medical,2,1
536,98017.0,19157,36,19,0.256,9.0,1,0,master,vacation,4,1
480,65790.0,23006,48,4,0.184,25.0,1,1,master,business,1,1
640,96120.0,10190,12,9,0.052,12.0,2,1,master,medical,0,1
757,24850.0,41180,12,13,0.145,9.0,3,0,phd,medical,4,1
379,121759.0,19449,60,9,0.535,27.0,8,0,bachelor,medical,3,0
772,80696.0,42357,12,13,0.092,3.0,5,1,bachelor,medical,3,1
411,102826.0,30678,24,16,0.277,26.0,8,0,high_school,medical,3,0
591,138152.0,15929,60,1,0.301,10.0,4,0,phd,home_improvement,3,1
682,22081.0,40100,12,8,0.478,8.0,8,0,bachelor,home_improvement,1,1
316,117716.0,49747,12,9,0.189,,8,0,bachelor,vacation,2,0
792,33722.0,8913,60,13,0.22,16.0,0,0,bachelor,home_improvement,4,1
630,102508.0,10995,24,17,0.058,22.0,8,1,bachelor,medical,1,1
785,144752.0,27727,60,9,0.547,4.0,6,1,bachelor,medical,1,1
705,32985.0,2946,24,7,0.427,4.0,7,0,high_school,medical,1,0
416,135234.0,37183,24,10,0.195,5.0,2,1,master,home_improvement,1,1
414,98845.0,2394,48,5,0.538,1.0,0,1,high_school,home_improvement,1,0
848,138446.0,48852,12,17,0.098,26.0,3,0,bachelor,car,1,1
846,121747.0,3421,12,2,0.253,13.0,0,0,high_school,medical,1,1
635,37036.0,21303,36,9,0.36,10.0,0,1,master,car,2,1
635,44346.0,41113,60,2,0.328,18.0,3,1,high_school,car,2,1
446,128507.0,20467,48,10,0.41,10.0,7,1,bachelor,car,1,0
421,129673.0,41798,12,12,0.214,24.0,0,0,bachelor,medical,3,1
380,41691.0,25504,36,2,0.467,19.0,9,1,bachelor,home_improvement,0,0
674,,11980,48,15,0.273,5.0,9,0,master,medical,1,1
362,32986.0,2844,24,3,0.119,12.0,8,1,master,home_improvement,4,0
803,64665.0,35572,12,2,0.457,28.0,5,0,master,medical,4,1
748,128408.0,42849,60,7,0.552,18.0,4,1,high_school,business,1,1
727,88728.0,19887,48,9,0.25,2.0,8,1,high_school,business,2,1
726,65054.0,19277,36,11,0.374,24.0,8,1,high_school,medical,4,1
720,96499.0,38112,60,16,0.428,15.0,8,0,bachelor,medical,2,1
621,114159.0,23975,24,7,0.507,8.0,2,0,bachelor,medical,0,1
465,81553.0,20449,60,13,0.159,28.0,7,1,high_school,business,3,1
760,20279.0,45601,36,3,0.363,2.0,9,1,bachelor,medical,2,0
758,22712.0,20459,24,11,0.457,18.0,3,1,high_school,vacation,4,1
488,30817.0,2259,36,3,0.16,14.0,3,1,high_school,vacation,0,0
763,108616.0,19604,12,15,0.31,21.0,6,1,high_school,vacation,3,1
678,95667.0,14859,36,8,0.305,12.0,7,1,master,medical,2,1
301,41093.0,44798,60,7,0.512,16.0,3,0,bachelor,car,3,0
663,126030.0,26362,12,5,0.478,,9,1,bachelor,car,0,1
371,132385.0,28943,12,6,0.178,20.0,5,0,bachelor,home_improvement,0,0
726,44030.0,22319,48,19,0.178,24.0,0,0,high_school,vacation,1,1
469,59067.0,36215,60,3,0.448,24.0,1,0,master,business,1,0
504,91433.0,36897,60,11,0.457,7.0,4,1,high_school,vacation,2,0
636,41639.0,8697,24,6,0.148,21.0,3,0,bachelor,vacation,4,1
771,148864.0,24075,36,14,0.276,13.0,2,0,bachelor,home_improvement,1,1
494,15420.0,32360,36,17,0.504,8.0,5,0,master,vacation,2,0
574,34198.0,29160,60,3,0.094,2.0,9,0,high_school,car,3,0
306,97951.0,29735,36,4,0.256,28.0,5,1,phd,business,0,0
477,32875.0,32293,60,9,0.404,8.0,9,1,bachelor,car,1,0
541,85511.0,4949,12,13,0.474,23.0,7,1,master,vacation,2,0
502,106997.0,11659,36,6,0.409,11.0,1,0,bachelor,medical,0,1
842,36331.0,9010,36,10,0.269,14.0,6,0,master,business,3,1
761,31893.0,27769,60,13,0.596,16.0,6,1,bachelor,business,1,1
379,33243.0,24823,60,14,0.073,8.0,1,1,bachelor,home_improvement,1,0
822,30535.0,17400,24,12,0.322,23.0,5,0,high_school,home_improvement,3,1
716,82394.0,41727,36,13,0.331,7.0,4,0,bachelor,business,4,1
683,94214.0,40009,48,10,0.182,5.0,1,0,high_school,business,2,1
690,135295.0,15787,60,7,0.357,8.0,8,1,high_school,car,3,1
425,115369.0,8906,48,5,0.171,14.0,7,1,bachelor,vacation,0,1
793,127695.0,46953,12,12,0.294,23.0,6,1,bachelor,business,0,1
346,28346.0,14303,12,2,0.287,17.0,5,0,bachelor,medical,4,0
775,,2266,48,8,0.475,21.0,4,1,bachelor,vacation,3,1
763,90324.0,34246,12,8,0.568,27.0,8,1,master,business,2,1
422,117746.0,4977,48,19,0.162,10.0,4,0,high_school,home_improvement,3,1
773,89783.0,7068,24,5,0.595,23.0,5,1,bachelor,home_improvement,4,1
433,31959.0,45504,24,8,0.567,13.0,2,1,master,home_improvement,1,0
322,104343.0,32227,12,10,0.112,12.0,8,1,master,medical,3,0
534,66150.0,13740,48,13,0.552,12.0,7,1,high_school,car,4,0
358,36734.0,23797,48,9,0.361,21.0,8,1,high_school,vacation,4,0
463,32400.0,8791,48,7,0.533,12.0,0,1,master,car,1,0
515,113329.0,1485,12,19,0.57,29.0,0,0,master,car,4,1
482,139438.0,46048,48,11,,26.0,1,1,bachelor,car,2,1
389,112753.0,31695,60,8,0.272,24.0,3,0,high_school,home_improvement,4,0
610,123863.0,38441,48,16,0.4,15.0,9,0,high_school,vacation,1,1
556,19746.0,1337,60,10,0.306,11.0,4,0,master,home_improvement,3,0
832,138765.0,26436,24,6,0.252,20.0,6,0,high_school,car,4,1
832,78184.0,16092,60,10,0.188,23.0,3,1,phd,business,4,1
351,103898.0,35771,24,10,0.293,25.0,0,1,bachelor,medical,2,0
637,56835.0,2471,12,19,0.493,17.0,7,1,high_school,medical,1,0
470,24133.0,45388,24,4,0.514,11.0,2,1,bachelor,car,1,0
366,116345.0,28696,24,19,0.577,4.0,8,0,high_school,home_improvement,1,0
599,55533.0,7489,48,3,0.21,16.0,1,0,bachelor,vacation,1,1
531,43725.0,8856,36,17,0.408,20.0,0,0,high_school,home_improvement,1,0
367,142240.0,29611,24,14,0.432,22.0,9,1,master,vacation,0,0
805,16236.0,10365,60,10,0.155,0.0,7,1,phd,business,3,1
327,82916.0,35373,12,6,0.252,12.0,2,1,bachelor,vacation,4,0
350,,6664,60,16,0.238,9.0,0,1,master,vacation,4,1
559,143357.0,24323,12,9,0.592,2.0,2,1,high_school,business,4,1
483,29538.0,27455,60,12,0.577,5.0,7,0,high_school,medical,2,0
322,114821.0,6379,24,12,0.502,15.0,3,1,bachelor,vacation,1,0
428,53655.0,45353,36,14,0.31,27.0,9,1,master,business,3,0
590,75784.0,3124,24,2,,0.0,6,1,master,vacation,4,0
800,137547.0,47189,48,10,0.554,18.0,7,0,bachelor,home_improvement,1,1
485,133177.0,32536,60,4,0.197,7.0,6,0,bachelor,business,1,1
778,105982.0,5991,36,6,0.337,8.0,0,0,bachelor,car,1,1
791,59191.0,7794,60,13,0.185,22.0,3,0,master,vacation,2,1
812,69112.0,30218,48,14,0.584,19.0,9,1,bachelor,vacation,3,1
366,26399.0,32113,48,4,0.073,22.0,8,1,high_school,home_improvement,4,0
766,119365.0,37074,48,10,0.146,6.0,6,0,high_school,home_improvement,0,1
584,27685.0,28977,24,10,0.471,10.0,0,0,high_school,car,2,0
716,102777.0,29359,24,5,0.133,22.0,7,0,bachelor,business,2,1
399,19487.0,49673,36,4,0.589,7.0,3,0,high_school,car,0,0
488,27018.0,19043,48,12,0.227,10.0,6,1,high_school,car,2,0
687,98220.0,23523,24,14,0.555,13.0,5,0,high_school,medical,4,1
540,58118.0,10070,12,7,0.414,13.0,6,0,high_school,car,3,0
716,74615.0,8199,12,2,0.399,3.0,9,0,master,vacation,3,1
475,94946.0,19703,24,14,0.553,19.0,9,1,phd,car,4,0
686,136869.0,20267,36,10,0.332,8.0,0,1,phd,home_improvement,4,1
770,30105.0,15133,60,16,0.27,7.0,5,1,high_school,home_improvement,3,1
532,116564.0,29571,48,3,0.17,14.0,2,1,bachelor,vacation,4,1
751,62342.0,27991,24,8,0.129,26.0,9,0,high_school,medical,2,1
576,127016.0,12579,36,17,0.485,19.0,3,0,phd,car,3,1
528,75506.0,34355,60,4,0.12,5.0,0,1,phd,business,0,1
470,39967.0,20003,36,19,,24.0,9,1,phd,home_improvement,0,0
512,51023.0,22871,60,15,0.275,15.0,7,0,high_school,vacation,4,0
581,69288.0,7223,12,10,0.415,15.0,1,1,high_school,business,0,1
